"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
9.462,4.333,85.887,0.0,0.0,0.319,1981800.0,5018446.0,0.0,16384.0,112716.0,117399.0,23058.0,23057.0
9.851,4.512,85.319,0.0,0.0,0.318,1911728.0,4845110.0,0.0,20480.0,114070.0,123043.0,22213.0,22208.0
10.791,4.778,83.987,0.032,0.0,0.411,2066164.0,5242781.0,0.0,28672.0,120093.0,125834.0,24028.0,24027.0
10.907,4.914,83.862,0.0,0.0,0.317,2175018.0,5506243.0,0.0,16384.0,127159.0,134597.0,25283.0,25278.0
10.156,4.744,84.750,0.032,0.032,0.287,2062320.0,5232374.0,0.0,90112.0,121533.0,127791.0,23975.0,23974.0
8.993,4.957,85.764,0.032,0.0,0.254,2033524.0,5159748.0,0.0,28672.0,114067.0,118584.0,23656.0,23653.0
10.563,4.741,84.410,0.0,0.0,0.286,2091906.0,5304375.0,0.0,20480.0,119325.0,124782.0,24320.0,24325.0
10.515,4.352,84.752,0.032,0.0,0.349,2072634.0,5258844.0,0.0,40960.0,119790.0,124876.0,24099.0,24092.0
10.060,4.302,85.321,0.0,0.0,0.316,1933820.0,4907237.0,0.0,16384.0,112077.0,118297.0,22495.0,22493.0
9.675,4.360,85.678,0.0,0.0,0.286,2029781.0,5143032.0,0.0,16384.0,114208.0,119549.0,23583.0,23575.0
9.943,4.225,85.546,0.0,0.0,0.286,1983098.0,5026734.0,0.0,16384.0,115348.0,122631.0,23055.0,23049.0
10.809,4.456,84.355,0.0,0.0,0.379,2147624.0,5439634.0,0.0,28672.0,121785.0,120490.0,24976.0,24973.0
10.045,5.166,84.503,0.032,0.0,0.255,2089016.0,5296087.0,0.0,36864.0,120582.0,128909.0,24294.0,24294.0
9.477,8.019,82.124,0.095,0.0,0.285,1822522.0,4643626.0,0.0,16384.0,113667.0,110676.0,21197.0,21494.0
