"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
9.668,4.084,85.897,0.032,0.0,0.319,1994870.0,5045477.0,0.0,90112.0,120397.0,120973.0,23198.0,23198.0
10.054,5.345,84.442,0.0,0.0,0.159,2070438.0,5258272.0,0.0,20480.0,124040.0,129414.0,24086.0,24084.0
10.600,4.760,84.418,0.0,0.032,0.190,2122532.0,5383664.0,0.0,28672.0,127173.0,130684.0,24679.0,24679.0
10.407,5.060,84.278,0.0,0.0,0.255,2042708.0,5181784.0,0.0,16384.0,124873.0,130770.0,23752.0,23749.0
10.025,4.583,85.137,0.0,0.0,0.255,2031534.0,5145865.0,0.0,28672.0,122949.0,126594.0,23631.0,23630.0
11.329,4.905,83.386,0.0,0.0,0.380,2077804.0,5270654.0,0.0,16384.0,125938.0,129966.0,24146.0,24143.0
11.062,4.596,83.994,0.032,0.0,0.317,2126184.0,5397331.0,0.0,24576.0,128496.0,133645.0,24741.0,24740.0
11.122,5.340,83.349,0.0,0.0,0.190,2134212.0,5413672.0,0.0,32768.0,128811.0,133820.0,24800.0,24792.0
10.848,4.807,84.156,0.0,0.0,0.190,2149184.0,5451152.0,0.0,16384.0,126505.0,129983.0,25002.0,24998.0
11.287,4.774,83.623,0.032,0.0,0.285,2203128.0,5580132.0,0.0,16384.0,130787.0,136952.0,25615.0,25616.0
