"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
11.373,4.398,83.852,0.0,0.0,0.377,2078444.0,5265467.0,0.0,16384.0,114339.0,113186.0,24161.0,24162.0
10.523,4.474,84.783,0.0,0.0,0.221,1945430.0,4937944.0,0.0,16384.0,108795.0,109666.0,22609.0,22609.0
9.028,4.152,86.568,0.0,0.0,0.252,1650150.0,4186847.0,0.0,16384.0,95476.0,97945.0,19179.0,19184.0
9.319,4.173,86.131,0.0,0.0,0.377,1776210.0,4506224.0,0.0,16384.0,98432.0,98370.0,20660.0,20656.0
10.041,3.966,85.804,0.0,0.0,0.189,1834926.0,4647636.0,0.0,32768.0,102437.0,102941.0,21336.0,21339.0
8.993,3.388,87.365,0.032,0.0,0.222,1670396.0,4240220.0,0.0,28672.0,92663.0,91305.0,19421.0,19425.0
10.231,4.371,85.112,0.0,0.0,0.285,2000116.0,5073137.0,0.0,16384.0,109155.0,107725.0,23262.0,23264.0
10.643,4.371,84.701,0.0,0.0,0.285,2147738.0,5448652.0,0.0,16384.0,115904.0,111512.0,24975.0,24974.0
9.817,3.650,86.186,0.0,0.0,0.346,1756246.0,4454112.0,0.0,90112.0,97203.0,97905.0,20421.0,20439.0
10.383,4.179,85.090,0.032,0.0,0.317,1973208.0,5000880.0,0.0,28672.0,108179.0,104483.0,22944.0,22949.0
9.987,4.707,85.083,0.032,0.0,0.191,1945350.0,4927791.0,0.0,32768.0,106017.0,103847.0,22624.0,22621.0
10.425,4.283,85.102,0.0,0.0,0.189,1903404.0,4827039.0,0.0,16384.0,104945.0,102402.0,22140.0,22142.0
10.288,4.907,84.489,0.0,0.0,0.317,1980396.0,5027283.0,0.0,20480.0,109234.0,106949.0,23004.0,23006.0
10.541,4.590,84.647,0.0,0.0,0.222,2089340.0,5298075.0,0.0,16384.0,114156.0,111265.0,24302.0,24302.0
10.326,4.403,84.986,0.032,0.0,0.253,2010790.0,5088256.0,0.0,28672.0,108967.0,104858.0,23388.0,23386.0
10.343,4.220,85.152,0.0,0.0,0.286,2020528.0,5129891.0,0.0,16384.0,110200.0,105341.0,23489.0,23489.0
10.890,4.527,84.299,0.0,0.0,0.285,2116450.0,5362206.0,0.0,28672.0,115295.0,109844.0,24602.0,24600.0
10.127,4.304,85.285,0.0,0.032,0.253,2070630.0,5253476.0,0.0,16384.0,110637.0,104770.0,24076.0,24079.0
9.451,4.535,85.696,0.032,0.0,0.285,1917862.0,4870661.0,0.0,106496.0,106524.0,105651.0,22301.0,22300.0
10.092,4.585,85.037,0.0,0.0,0.287,1978280.0,5002325.0,0.0,28672.0,110025.0,109289.0,22984.0,22983.0
8.805,4.037,86.999,0.0,0.0,0.159,1819196.0,4618735.0,0.0,20480.0,99490.0,97318.0,21159.0,21159.0
8.574,3.747,87.456,0.0,0.0,0.222,1588632.0,4030493.0,0.0,16384.0,91150.0,93463.0,18469.0,18473.0
10.712,4.694,84.373,0.0,0.0,0.221,1971222.0,5007820.0,0.0,28672.0,109238.0,107205.0,22928.0,22929.0
10.956,4.370,84.262,0.032,0.0,0.380,2179340.0,5518926.0,0.0,16384.0,116382.0,111421.0,25339.0,25337.0
9.528,4.368,85.660,0.0,0.0,0.443,1967420.0,4995978.0,0.0,36864.0,108021.0,105635.0,22900.0,22900.0
9.435,4.670,85.610,0.0,0.0,0.286,1860806.0,4708814.0,0.0,16384.0,104171.0,105198.0,21623.0,21623.0
10.703,4.402,84.611,0.0,0.0,0.285,2044504.0,5184239.0,0.0,20480.0,109676.0,105039.0,23770.0,23773.0
