"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
11.432,4.128,84.185,0.0,0.032,0.222,2369958.0,6012437.0,0.0,16384.0,136433.0,146052.0,27544.0,27542.0
11.182,5.159,83.403,0.032,0.0,0.224,2383766.0,6033789.0,0.0,40960.0,140104.0,155880.0,27720.0,27717.0
11.888,5.499,82.263,0.0,0.0,0.350,2487564.0,6313510.0,0.0,16384.0,160111.0,153339.0,28914.0,28911.0
11.235,4.710,83.736,0.0,0.0,0.318,2342548.0,5937271.0,0.0,16384.0,138755.0,153912.0,27233.0,27229.0
12.261,4.490,82.930,0.0,0.0,0.318,2392672.0,6067677.0,0.0,16384.0,140243.0,155061.0,27819.0,27818.0
10.700,4.843,84.109,0.032,0.0,0.317,2309178.0,5861004.0,0.0,90112.0,134741.0,145167.0,26857.0,26857.0
10.990,4.345,84.345,0.0,0.0,0.319,2319866.0,5868291.0,0.0,28672.0,135824.0,148986.0,26968.0,26969.0
11.344,4.576,83.858,0.0,0.0,0.222,2348926.0,5960113.0,0.0,28672.0,138149.0,153288.0,27325.0,27323.0
12.175,5.073,82.467,0.0,0.0,0.285,2315604.0,5874998.0,0.0,16384.0,138154.0,151953.0,26899.0,26897.0
10.998,5.037,83.583,0.0,0.0,0.383,2347502.0,5950001.0,0.0,16384.0,137509.0,151210.0,27305.0,27307.0
11.804,4.582,83.264,0.032,0.0,0.318,2421144.0,6136187.0,0.0,16384.0,139307.0,152180.0,28158.0,28153.0
12.107,4.512,83.127,0.0,0.0,0.254,2390616.0,6073006.0,0.0,36864.0,143444.0,164905.0,27795.0,27790.0
11.935,5.029,82.750,0.032,0.032,0.223,2432656.0,6169409.0,0.0,16384.0,141249.0,157004.0,28285.0,28285.0
11.455,5.297,83.025,0.0,0.0,0.223,2473980.0,6266054.0,0.0,40960.0,145814.0,164276.0,28778.0,28779.0
11.667,4.335,83.647,0.0,0.0,0.351,2322356.0,5895249.0,0.0,16384.0,139034.0,156456.0,26993.0,26993.0
11.115,4.490,84.172,0.032,0.0,0.191,2350266.0,5955540.0,0.0,90112.0,140186.0,160229.0,27332.0,27328.0
11.100,4.652,84.055,0.032,0.0,0.160,2400190.0,6087545.0,0.0,28672.0,146273.0,168592.0,27903.0,27900.0
12.393,5.052,82.396,0.0,0.0,0.159,2471096.0,6265804.0,0.0,20480.0,145906.0,162117.0,28748.0,28744.0
11.561,4.841,83.217,0.0,0.0,0.382,2296710.0,5821726.0,0.0,16384.0,139273.0,157377.0,26699.0,26699.0
10.990,4.792,84.121,0.0,0.0,0.096,2381504.0,6040934.0,0.0,28672.0,139856.0,154981.0,27680.0,27675.0
12.241,4.909,82.563,0.0,0.0,0.287,2461238.0,6246786.0,0.0,16384.0,144127.0,159291.0,28627.0,28624.0
11.688,4.777,83.153,0.0,0.0,0.382,2367880.0,5997271.0,0.0,32768.0,138829.0,155737.0,27544.0,27541.0
11.414,4.905,83.456,0.0,0.0,0.224,2424550.0,6145054.0,0.0,16384.0,141570.0,157930.0,28188.0,28194.0
12.357,4.745,82.611,0.032,0.0,0.255,2555456.0,6483905.0,0.0,16384.0,146288.0,162717.0,29723.0,29716.0
11.735,5.070,83.004,0.0,0.0,0.191,2395300.0,6067609.0,0.0,16384.0,141629.0,158077.0,27837.0,27838.0
11.076,5.122,83.515,0.0,0.0,0.288,2375844.0,6033992.0,0.0,102400.0,142401.0,160586.0,27631.0,27631.0
11.920,5.022,82.867,0.0,0.0,0.191,2367352.0,6003312.0,0.0,40960.0,140036.0,155112.0,27525.0,27525.0
11.318,4.616,83.813,0.032,0.0,0.221,2234512.0,5658011.0,0.0,20480.0,131565.0,143142.0,25993.0,25990.0
11.444,4.814,83.487,0.0,0.0,0.255,2340100.0,5941576.0,0.0,16384.0,137913.0,153453.0,27200.0,27200.0
11.789,5.057,82.775,0.032,0.0,0.348,2360728.0,5986722.0,0.0,16384.0,139902.0,149602.0,27457.0,27460.0
12.286,4.782,82.679,0.0,0.0,0.253,2438960.0,6184652.0,0.0,16384.0,142010.0,155960.0,28371.0,28364.0
12.298,5.280,82.169,0.032,0.0,0.221,2379674.0,6027865.0,0.0,40960.0,139553.0,155282.0,27656.0,27656.0
12.211,5.106,82.398,0.0,0.0,0.285,2387756.0,6062447.0,0.0,16384.0,141730.0,158543.0,27751.0,27747.0
12.647,5.033,82.032,0.0,0.0,0.287,2455714.0,6224179.0,0.0,16384.0,146829.0,164137.0,28559.0,28558.0
11.485,4.941,83.285,0.0,0.0,0.289,2408582.0,6103057.0,0.0,16384.0,141539.0,157659.0,28006.0,28008.0
