"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
10.463,4.948,84.305,0.0,0.0,0.284,1891388.0,4799004.0,0.0,20480.0,113992.0,115239.0,22002.0,22002.0
10.506,4.744,84.495,0.0,0.0,0.255,1955568.0,4966906.0,0.0,16384.0,117099.0,118054.0,22746.0,22748.0
10.384,4.287,84.979,0.0,0.0,0.349,1999910.0,5064170.0,0.0,16384.0,117308.0,116650.0,23224.0,23219.0
10.399,4.534,84.750,0.0,0.0,0.317,2083352.0,5283279.0,0.0,16384.0,118824.0,113283.0,24240.0,24237.0
9.751,4.525,85.532,0.032,0.0,0.159,1958474.0,4969769.0,0.0,40960.0,117519.0,121095.0,22777.0,22772.0
10.889,4.762,84.095,0.0,0.0,0.254,2215230.0,5617248.0,0.0,24576.0,126593.0,120890.0,25755.0,25755.0
10.703,5.605,83.439,0.0,0.0,0.253,2082644.0,5286132.0,0.0,20480.0,123755.0,122635.0,24219.0,24217.0
10.854,4.665,84.227,0.0,0.0,0.254,2027800.0,5133345.0,0.0,90112.0,122093.0,121371.0,23573.0,23573.0
10.025,4.727,84.867,0.0,0.0,0.381,1953208.0,4965271.0,0.0,16384.0,118567.0,118048.0,22710.0,22710.0
10.630,5.220,83.739,0.0,0.0,0.411,2052324.0,5198577.0,0.0,28672.0,122103.0,122512.0,23875.0,23873.0
10.250,5.188,84.182,0.032,0.0,0.348,2010784.0,5089733.0,0.0,40960.0,119550.0,121104.0,23382.0,23376.0
11.097,4.742,83.813,0.0,0.0,0.348,2044706.0,5188900.0,0.0,20480.0,122335.0,122494.0,23763.0,23763.0
10.104,4.768,84.907,0.0,0.0,0.221,1963806.0,4980246.0,0.0,16384.0,118456.0,120948.0,22835.0,22826.0
10.167,4.736,84.654,0.032,0.032,0.379,1954488.0,4960550.0,0.0,16384.0,118221.0,119920.0,22741.0,22738.0
10.470,5.013,84.169,0.0,0.0,0.349,2036116.0,5164845.0,0.0,28672.0,122951.0,124038.0,23656.0,23657.0
10.067,4.683,84.900,0.032,0.0,0.319,2036272.0,5155048.0,0.0,16384.0,123840.0,125236.0,23687.0,23687.0
10.436,4.868,84.346,0.0,0.0,0.350,1995822.0,5066690.0,0.0,28672.0,120391.0,121373.0,23202.0,23195.0
