"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
11.707,4.677,83.145,0.031,0.0,0.439,2138584.0,5417316.0,0.0,16384.0,116075.0,112206.0,24872.0,24868.0
10.252,4.795,84.669,0.032,0.0,0.252,1976488.0,5012370.0,0.0,163840.0,110904.0,110011.0,22975.0,22974.0
10.553,4.803,84.265,0.032,0.0,0.348,2106274.0,5327812.0,0.0,40960.0,107908.0,98089.0,24490.0,24493.0
10.274,4.381,85.030,0.0,0.0,0.315,2039352.0,5209017.0,0.0,20480.0,112700.0,110612.0,23714.0,23714.0
10.076,4.736,84.806,0.0,0.0,0.381,2055816.0,5175067.0,0.0,16384.0,113384.0,108355.0,23913.0,23917.0
10.073,3.821,85.823,0.0,0.0,0.284,1771702.0,4519109.0,0.0,16384.0,98621.0,95885.0,20596.0,20596.0
10.521,4.423,84.771,0.0,0.0,0.284,2013520.0,5094441.0,0.0,16384.0,111188.0,110725.0,23419.0,23415.0
10.780,4.788,84.084,0.032,0.0,0.317,2158144.0,5474762.0,0.0,28672.0,112500.0,105460.0,25088.0,25083.0
10.124,4.824,84.798,0.0,0.0,0.254,1942398.0,4924537.0,0.0,28672.0,110927.0,112299.0,22585.0,22586.0
9.940,4.368,85.438,0.0,0.0,0.253,1806358.0,4586292.0,0.0,16384.0,101737.0,103182.0,21002.0,20995.0
9.533,3.845,86.368,0.0,0.0,0.254,1921070.0,4875745.0,0.0,16384.0,103934.0,97875.0,22345.0,22347.0
10.388,4.098,85.229,0.032,0.032,0.222,2062904.0,5212057.0,0.0,163840.0,112985.0,111141.0,23977.0,23975.0
9.754,4.230,85.732,0.032,0.0,0.253,1928702.0,4890734.0,0.0,28672.0,103326.0,98331.0,22427.0,22429.0
9.829,4.393,85.588,0.0,0.0,0.190,1882240.0,4768836.0,0.0,32768.0,105504.0,104918.0,21893.0,21893.0
9.592,4.843,85.375,0.0,0.0,0.190,1955296.0,4970576.0,0.0,16384.0,106799.0,103161.0,22724.0,22737.0
10.314,4.538,84.925,0.032,0.0,0.190,2011250.0,5104620.0,0.0,16384.0,111392.0,109667.0,23389.0,23386.0
10.092,4.492,85.163,0.0,0.0,0.253,2009212.0,5084982.0,0.0,16384.0,112318.0,104695.0,23360.0,23361.0
10.624,4.887,84.111,0.032,0.0,0.347,1968296.0,5003082.0,0.0,28672.0,109146.0,108469.0,22870.0,22870.0
10.508,4.134,85.106,0.0,0.0,0.252,1921861.0,4869250.0,0.0,16384.0,105867.0,101911.0,22359.0,22350.0
9.587,4.510,85.683,0.0,0.0,0.221,1777788.0,4506869.0,0.0,28672.0,101728.0,102900.0,20665.0,20668.0
10.076,4.408,85.139,0.0,0.0,0.378,1829326.0,4636668.0,0.0,16384.0,104837.0,106923.0,21273.0,21275.0
