"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
11.527,4.963,83.253,0.032,0.0,0.224,2591822.0,6575524.0,0.0,20480.0,154268.0,172019.0,30137.0,30133.0
11.744,5.029,82.973,0.0,0.032,0.223,2468178.0,6258477.0,0.0,90112.0,149663.0,164284.0,28683.0,28682.0
10.639,4.537,84.409,0.032,0.0,0.383,2351692.0,5963271.0,0.0,73728.0,141117.0,153701.0,27357.0,27357.0
11.600,4.780,83.301,0.0,0.0,0.319,2448834.0,6206257.0,0.0,16384.0,146217.0,162669.0,28464.0,28460.0
11.468,5.241,82.878,0.0,0.0,0.413,2483016.0,6294715.0,0.0,16384.0,148416.0,165183.0,28873.0,28875.0
11.921,4.794,83.062,0.0,0.0,0.224,2599896.0,6596155.0,0.0,20480.0,156015.0,173834.0,30243.0,30241.0
11.132,4.862,83.653,0.0,0.0,0.352,2499912.0,6335899.0,0.0,24576.0,148948.0,163278.0,29062.0,29063.0
12.762,4.794,82.032,0.0,0.0,0.413,2512726.0,6374879.0,0.0,28672.0,151468.0,167511.0,29218.0,29220.0
11.768,5.248,82.761,0.0,0.0,0.223,2463212.0,6241495.0,0.0,40960.0,147385.0,164812.0,28655.0,28656.0
12.314,4.824,82.672,0.0,0.0,0.190,2492720.0,6319832.0,0.0,16384.0,150833.0,169075.0,28969.0,28970.0
12.464,4.973,82.308,0.032,0.0,0.223,2600998.0,6599156.0,0.0,20480.0,156449.0,176598.0,30268.0,30263.0
11.493,4.585,83.604,0.0,0.0,0.318,2310328.0,5861117.0,0.0,90112.0,141061.0,153544.0,26843.0,26842.0
12.223,4.655,82.711,0.032,0.0,0.380,2425776.0,6147883.0,0.0,28672.0,144496.0,157554.0,28207.0,28205.0
11.618,4.660,83.626,0.0,0.0,0.096,2515702.0,6380940.0,0.0,16384.0,149002.0,166592.0,29256.0,29257.0
11.823,4.691,83.233,0.032,0.0,0.222,2573524.0,6525557.0,0.0,28672.0,150313.0,164611.0,29920.0,29917.0
11.787,4.874,83.211,0.0,0.0,0.127,2480004.0,6286141.0,0.0,20480.0,150318.0,169479.0,28843.0,28848.0
11.200,4.978,83.535,0.032,0.0,0.255,2462424.0,6256936.0,0.0,16384.0,145910.0,162294.0,28632.0,28633.0
12.290,5.430,82.058,0.0,0.0,0.222,2573376.0,6517347.0,0.0,28672.0,153087.0,169981.0,29926.0,29926.0
11.203,4.424,83.959,0.032,0.0,0.382,2394338.0,6073024.0,0.0,16384.0,143482.0,157073.0,27832.0,27831.0
11.563,4.638,83.323,0.0,0.0,0.476,2535074.0,6422303.0,0.0,20480.0,152667.0,167158.0,29469.0,29468.0
11.862,4.535,83.254,0.0,0.0,0.349,2412402.0,6118809.0,0.0,32768.0,146508.0,163274.0,28045.0,28044.0
11.664,4.596,83.487,0.032,0.0,0.222,2577718.0,6531550.0,0.0,155648.0,153071.0,169662.0,29975.0,29970.0
12.107,4.735,82.968,0.0,0.0,0.191,2664428.0,6770149.0,0.0,28672.0,158113.0,177654.0,30992.0,30988.0
11.531,4.733,83.577,0.0,0.0,0.159,2561964.0,6483369.0,0.0,16384.0,156466.0,178636.0,29778.0,29778.0
10.506,4.553,84.718,0.0,0.0,0.223,2383554.0,6048491.0,0.0,16384.0,143488.0,158311.0,27741.0,27733.0
11.793,4.927,83.026,0.0,0.0,0.254,2549744.0,6459624.0,0.0,20480.0,154713.0,172897.0,29631.0,29628.0
11.763,4.909,83.073,0.032,0.032,0.191,2606402.0,6611476.0,0.0,28672.0,153605.0,170509.0,30300.0,30303.0
10.952,5.524,83.111,0.0,0.0,0.413,2426890.0,6156684.0,0.0,28672.0,145077.0,160453.0,28218.0,28218.0
12.262,4.892,82.624,0.0,0.0,0.222,2459706.0,6234786.0,0.0,16384.0,144744.0,158881.0,28611.0,28607.0
12.241,4.431,83.009,0.0,0.0,0.319,2549038.0,6470012.0,0.0,16384.0,151538.0,165809.0,29637.0,29638.0
11.624,4.554,83.439,0.0,0.0,0.382,2525554.0,6396273.0,0.0,20480.0,149171.0,164568.0,29355.0,29352.0
