"Host:","arldcn24",,,,"User:","apferrei"
"Cmdline:","dstat --output /tmp/dstat-run-2000000-single-hostnet-hostfs.csv -cndy --net-packets",,,,"Date:","20 Jun 2014 09:58:01 CDT"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"system",,"pkt/total",
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
0.0,0.031,99.969,0.0,0.0,0.0,8192.0,7182.0,0.0,0.0,677.0,921.0,96.0,76.0
0.031,0.063,99.906,0.0,0.0,0.0,8312.0,7182.0,0.0,0.0,710.0,913.0,98.0,76.0
0.0,0.0,100.0,0.0,0.0,0.0,8312.0,7224.0,0.0,40960.0,675.0,912.0,98.0,77.0
37.418,7.960,52.209,0.031,0.0,2.382,6698126.0,16791451.0,0.0,0.0,427984.0,134660.0,77877.0,77590.0
60.965,11.717,23.841,0.0,0.0,3.477,10663058.0,27037480.0,0.0,16384.0,675168.0,215434.0,123855.0,123856.0
58.144,11.237,26.989,0.0,0.0,3.630,10159480.0,25756943.0,0.0,28672.0,626483.0,203051.0,118212.0,118218.0
58.895,11.370,25.934,0.0,0.0,3.801,10470382.0,26542218.0,0.0,16384.0,652100.0,213078.0,121709.0,121699.0
61.203,12.184,22.437,0.0,0.0,4.177,10750962.0,27262967.0,0.0,16384.0,682648.0,209753.0,125118.0,125122.0
64.159,12.674,18.552,0.0,0.0,4.614,11136516.0,28249778.0,0.0,16384.0,696381.0,210584.0,129464.0,129464.0
65.355,11.992,17.862,0.0,0.0,4.791,11201960.0,28394687.0,0.0,20480.0,719342.0,210828.0,130222.0,130214.0
63.325,12.690,18.687,0.0,0.0,5.298,11148550.0,28274097.0,0.0,16384.0,701065.0,211665.0,129663.0,129663.0
64.234,12.345,18.470,0.0,0.0,4.951,11147122.0,28256808.0,0.0,28672.0,705281.0,211261.0,129585.0,129591.0
64.024,12.416,18.561,0.0,0.0,4.998,11127862.0,28218070.0,0.0,16384.0,706012.0,210981.0,129409.0,129402.0
64.288,12.456,18.445,0.032,0.0,4.779,11148246.0,28268948.0,0.0,90112.0,701803.0,210783.0,129649.0,129650.0
64.186,11.991,19.148,0.0,0.0,4.676,11014334.0,27925882.0,0.0,16384.0,736925.0,209098.0,128093.0,128075.0
64.524,12.382,18.210,0.0,0.0,4.883,11145686.0,28268028.0,0.0,16384.0,699665.0,209704.0,129558.0,129561.0
64.596,12.358,18.064,0.0,0.0,4.981,11169700.0,28317004.0,0.0,16384.0,705412.0,211183.0,129926.0,129915.0
63.533,11.956,19.905,0.0,0.0,4.606,10955926.0,27776084.0,0.0,36864.0,684750.0,210256.0,127294.0,127292.0
61.123,11.679,23.104,0.0,0.0,4.094,10628612.0,26945972.0,0.0,16384.0,658765.0,207897.0,123567.0,123560.0
60.771,12.255,23.089,0.0,0.0,3.885,10377310.0,26312799.0,0.0,16384.0,798937.0,204569.0,120702.0,120708.0
60.505,12.114,23.123,0.0,0.0,4.259,10616406.0,26917059.0,0.0,16384.0,669997.0,207414.0,123456.0,123445.0
61.431,11.811,22.356,0.0,0.0,4.402,10702122.0,27135482.0,0.0,16384.0,676873.0,209068.0,124522.0,124531.0
62.990,12.042,20.986,0.0,0.0,3.982,10889798.0,27602665.0,0.0,49152.0,687481.0,211804.0,126582.0,126566.0
61.867,11.963,21.777,0.0,0.0,4.394,10789294.0,27359873.0,0.0,77824.0,680819.0,210508.0,125382.0,125364.0
62.027,12.234,21.385,0.0,0.0,4.353,10803690.0,27389873.0,0.0,16384.0,721415.0,211562.0,125685.0,125690.0
60.434,11.583,23.548,0.0,0.0,4.435,10549000.0,26757687.0,0.0,16384.0,664928.0,205013.0,122635.0,122649.0
60.765,11.824,22.985,0.0,0.0,4.426,10680684.0,27073567.0,0.0,16384.0,670438.0,210226.0,124243.0,124230.0
63.064,12.206,20.089,0.032,0.0,4.609,11004042.0,27901466.0,0.0,16384.0,693861.0,213863.0,127958.0,127941.0
65.992,12.686,16.862,0.0,0.0,4.461,11348060.0,28782112.0,0.0,28672.0,722242.0,216447.0,131897.0,131904.0
64.805,11.711,18.724,0.0,0.0,4.760,11109232.0,28166595.0,0.0,16384.0,710946.0,213758.0,129200.0,129193.0
65.487,12.200,17.857,0.0,0.0,4.456,11216128.0,28436677.0,0.0,16384.0,707772.0,215009.0,130493.0,130487.0
64.288,12.807,18.414,0.0,0.0,4.492,11183042.0,28356203.0,0.0,16384.0,704580.0,214650.0,129894.0,129893.0
64.290,11.808,19.032,0.0,0.0,4.870,11119936.0,28196511.0,0.0,16384.0,703776.0,213986.0,129385.0,129389.0
65.112,12.332,17.891,0.0,0.0,4.665,11235004.0,28487363.0,0.0,90112.0,710227.0,216027.0,130687.0,130678.0
63.613,11.969,19.566,0.0,0.0,4.852,11034500.0,27966706.0,0.0,28672.0,708253.0,212932.0,128276.0,128278.0
65.446,12.325,17.452,0.0,0.0,4.777,11259334.0,28551975.0,0.0,20480.0,713670.0,215603.0,130911.0,130909.0
63.865,12.416,19.039,0.0,0.0,4.680,11102224.0,28139624.0,0.0,16384.0,697469.0,213090.0,129049.0,129037.0
64.710,12.091,18.502,0.0,0.0,4.697,11173732.0,28343593.0,0.0,28672.0,698098.0,214721.0,129951.0,129959.0
65.712,12.142,17.616,0.0,0.0,4.530,11246438.0,28517327.0,0.0,16384.0,709628.0,214631.0,130768.0,130762.0
64.683,12.122,18.104,0.0,0.0,5.091,11116960.0,28189972.0,0.0,16384.0,741607.0,213446.0,129282.0,129284.0
63.752,13.213,17.966,0.032,0.0,5.038,11241438.0,28498156.0,0.0,28672.0,721955.0,215451.0,130717.0,130709.0
63.671,12.646,18.764,0.0,0.0,4.920,11103172.0,28156980.0,0.0,16384.0,694917.0,213155.0,129117.0,129113.0
64.417,12.326,18.378,0.0,0.0,4.880,11165512.0,28311243.0,0.0,16384.0,701565.0,214220.0,129849.0,129841.0
64.043,12.980,18.216,0.0,0.0,4.760,11236858.0,28490016.0,0.0,77824.0,704947.0,215578.0,130635.0,130635.0
65.246,12.184,17.645,0.0,0.0,4.924,11223664.0,28453524.0,0.0,16384.0,706268.0,213724.0,130492.0,130488.0
62.788,12.425,20.234,0.0,0.0,4.553,10752538.0,27273053.0,0.0,16384.0,836784.0,206298.0,125026.0,125027.0
64.132,12.579,18.599,0.0,0.0,4.689,11148636.0,28262560.0,0.0,28672.0,711805.0,214116.0,129649.0,129649.0
64.510,11.703,19.061,0.0,0.0,4.726,11087934.0,28110703.0,0.0,20480.0,712095.0,213718.0,128919.0,128917.0
63.722,12.303,19.274,0.0,0.0,4.700,11067126.0,28074537.0,0.0,16384.0,703636.0,215165.0,128684.0,128687.0
64.748,12.201,18.428,0.0,0.0,4.623,11116112.0,28178879.0,0.0,16384.0,703381.0,214656.0,129266.0,129267.0
63.237,12.106,19.783,0.127,0.0,4.747,10949534.0,27763834.0,0.0,16384.0,742455.0,213400.0,127329.0,127315.0
63.613,12.460,19.154,0.0,0.0,4.773,11087004.0,28109301.0,0.0,16384.0,705343.0,214101.0,128936.0,128939.0
62.536,12.552,19.797,0.0,0.0,5.116,11048238.0,28014958.0,0.0,36864.0,694524.0,213849.0,128487.0,128482.0
63.858,12.227,19.005,0.0,0.0,4.910,11097016.0,28135987.0,0.0,106496.0,704281.0,214645.0,129021.0,129024.0
64.821,12.083,18.345,0.0,0.0,4.751,11159414.0,28295789.0,0.0,16384.0,704710.0,215189.0,129745.0,129737.0
64.043,12.626,18.955,0.0,0.0,4.377,11147460.0,28260876.0,0.0,16384.0,723706.0,214992.0,129616.0,129615.0
64.306,12.734,18.260,0.0,0.0,4.700,11218618.0,28455675.0,0.0,16384.0,716024.0,216483.0,130472.0,130485.0
62.808,11.861,20.946,0.0,0.0,4.385,10890634.0,27609337.0,0.0,20480.0,679983.0,214144.0,126602.0,126585.0
60.108,11.461,24.101,0.0,0.0,4.330,10593992.0,26858237.0,0.0,40960.0,660864.0,213263.0,123150.0,123146.0
60.889,11.651,22.889,0.0,0.0,4.571,10771024.0,27309291.0,0.0,16384.0,677705.0,215928.0,125247.0,125244.0
61.519,11.678,22.719,0.0,0.0,4.084,10805020.0,27395465.0,0.0,20480.0,691851.0,217981.0,125695.0,125698.0
61.656,11.830,22.233,0.0,0.0,4.282,10783676.0,27344793.0,0.0,16384.0,685892.0,216463.0,125361.0,125356.0
61.861,11.829,22.442,0.0,0.0,3.868,10828296.0,27459126.0,0.0,16384.0,686075.0,217484.0,125909.0,125905.0
22.514,4.284,71.732,0.031,0.0,1.438,3948008.0,9877263.0,0.0,102400.0,246515.0,78124.0,45879.0,45188.0
0.0,0.0,100.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,124.0,224.0,1.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,240.0,0.0,0.0,0.0,116.0,224.0,4.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,137.0,223.0,1.0,0.0
0.031,0.031,99.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,331.0,0.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,5375.0,6260.0,0.0,0.0,458.0,631.0,63.0,51.0
0.0,0.094,99.906,0.0,0.0,0.0,7950.0,6804.0,0.0,12288.0,626.0,905.0,94.0,72.0
0.0,0.031,99.969,0.0,0.0,0.0,8252.0,7182.0,0.0,0.0,670.0,920.0,97.0,76.0
0.031,0.031,99.937,0.0,0.0,0.0,8486.0,7182.0,0.0,0.0,673.0,964.0,101.0,76.0
0.0,0.031,99.969,0.0,0.0,0.0,8372.0,7182.0,0.0,12288.0,674.0,945.0,99.0,76.0
33.144,7.172,56.904,0.0,0.0,2.780,5742054.0,14338893.0,0.0,0.0,454876.0,104329.0,66709.0,66366.0
66.065,13.137,15.986,0.0,0.0,4.812,11053300.0,28030162.0,0.0,16384.0,973250.0,204667.0,128536.0,128542.0
66.466,12.876,15.407,0.032,0.0,5.220,11289436.0,28629133.0,0.0,28672.0,846600.0,206810.0,131233.0,131221.0
66.343,12.692,15.982,0.0,0.0,4.983,11233548.0,28483664.0,0.0,16384.0,826854.0,207187.0,130669.0,130672.0
66.254,13.143,15.524,0.0,0.0,5.079,11317382.0,28689957.0,0.0,16384.0,851768.0,208625.0,131562.0,131547.0
67.779,13.568,14.045,0.0,0.0,4.608,11490534.0,29133905.0,0.0,16384.0,852582.0,209535.0,133586.0,133589.0
65.683,13.987,14.875,0.032,0.0,5.423,11337262.0,28744684.0,0.0,16384.0,857876.0,208600.0,131886.0,131878.0
66.888,13.245,15.368,0.0,0.0,4.499,11352256.0,28786031.0,0.0,16384.0,848169.0,208323.0,131992.0,131992.0
67.663,12.394,15.036,0.0,0.0,4.907,11370154.0,28826848.0,0.0,28672.0,838880.0,209073.0,132240.0,132236.0
67.351,12.800,14.855,0.0,0.0,4.994,11357776.0,28801901.0,0.0,20480.0,840593.0,208682.0,132043.0,132032.0
67.502,13.475,13.887,0.0,0.0,5.136,11507916.0,29178067.0,0.0,77824.0,860382.0,209570.0,133779.0,133785.0
67.612,13.516,14.587,0.0,0.0,4.285,11403814.0,28909930.0,0.0,16384.0,851191.0,208763.0,132658.0,132642.0
66.878,13.376,14.675,0.0,0.0,5.071,11360950.0,28805322.0,0.0,16384.0,839787.0,208444.0,132004.0,132000.0
67.705,13.096,14.240,0.0,0.0,4.959,11454782.0,29049048.0,0.0,16384.0,851064.0,209528.0,133267.0,133273.0
66.698,13.657,14.734,0.0,0.0,4.911,11418342.0,28947226.0,0.0,36864.0,841822.0,210284.0,132790.0,132788.0
66.635,13.699,14.773,0.0,0.0,4.893,11399628.0,28901327.0,0.0,16384.0,844670.0,209342.0,132532.0,132517.0
67.045,13.182,14.759,0.0,0.0,5.014,11375866.0,28851688.0,0.0,16384.0,849026.0,208965.0,132265.0,132260.0
66.223,13.802,14.498,0.0,0.0,5.476,11409584.0,28927286.0,0.0,16384.0,844253.0,209573.0,132679.0,132679.0
66.964,13.749,14.386,0.0,0.0,4.901,11440428.0,29011551.0,0.0,16384.0,846472.0,209275.0,133014.0,133008.0
67.982,12.343,14.474,0.031,0.0,5.169,11382180.0,28863694.0,0.0,45056.0,841055.0,209086.0,132383.0,132382.0
67.698,12.693,14.588,0.0,0.0,5.021,11411674.0,28926091.0,0.0,90112.0,855124.0,208990.0,132696.0,132699.0
68.396,13.287,13.477,0.0,0.0,4.840,11461580.0,29055353.0,0.0,16384.0,899188.0,208996.0,133303.0,133294.0
70.038,13.401,11.662,0.0,0.0,4.899,11696898.0,29659586.0,0.0,20480.0,884492.0,209652.0,135962.0,135962.0
69.464,13.659,11.703,0.0,0.0,5.174,11722886.0,29729753.0,0.0,16384.0,877750.0,210551.0,136335.0,136328.0
69.421,13.446,12.206,0.0,0.0,4.927,11642226.0,29521173.0,0.0,16384.0,875012.0,210000.0,135343.0,135345.0
69.953,14.047,11.559,0.0,0.0,4.441,11676276.0,29601066.0,0.0,28672.0,887008.0,210317.0,135819.0,135817.0
68.925,13.678,12.228,0.0,0.0,5.169,11680340.0,29621643.0,0.0,16384.0,880754.0,212841.0,135778.0,135772.0
68.913,14.079,12.346,0.0,0.0,4.661,11673088.0,29595737.0,0.0,16384.0,874061.0,212706.0,135751.0,135744.0
68.193,14.084,12.641,0.0,0.0,5.082,11447700.0,29022622.0,0.0,16384.0,1023231.0,208504.0,133094.0,133088.0
68.718,13.605,12.879,0.0,0.0,4.798,11581800.0,29370647.0,0.0,16384.0,881877.0,211877.0,134647.0,134654.0
68.985,14.474,11.497,0.0,0.0,5.044,11750120.0,29782363.0,0.0,77824.0,892308.0,212249.0,136658.0,136646.0
69.408,13.233,12.319,0.0,0.0,5.041,11618278.0,29460197.0,0.0,28672.0,881686.0,210703.0,135068.0,135066.0
67.827,13.635,13.129,0.0,0.0,5.410,11575702.0,29348208.0,0.0,16384.0,871712.0,211959.0,134595.0,134596.0
67.023,13.719,14.412,0.063,0.0,4.783,11373626.0,28838911.0,0.0,16384.0,890417.0,210985.0,132287.0,132278.0
67.841,12.838,14.223,0.031,0.0,5.066,11427708.0,28976527.0,0.0,32768.0,866077.0,210959.0,132880.0,132881.0
68.880,13.188,12.903,0.0,0.0,5.028,11591804.0,29400648.0,0.0,16384.0,863184.0,209472.0,134795.0,134800.0
68.503,13.074,13.169,0.0,0.0,5.255,11542772.0,29264463.0,0.0,16384.0,859264.0,209033.0,134178.0,134171.0
67.975,13.513,13.608,0.0,0.0,4.905,11519778.0,29209090.0,0.0,28672.0,857862.0,209982.0,134009.0,134010.0
67.719,13.411,13.632,0.0,0.0,5.238,11481662.0,29109382.0,0.0,16384.0,870540.0,209144.0,133481.0,133482.0
67.966,13.403,13.086,0.0,0.0,5.545,11553514.0,29296097.0,0.0,16384.0,861099.0,209716.0,134340.0,134336.0
68.233,13.565,12.808,0.0,0.0,5.394,11586658.0,29386331.0,0.0,106496.0,869320.0,210335.0,134750.0,134752.0
67.727,13.259,13.927,0.0,0.0,5.087,11526136.0,29220901.0,0.0,16384.0,857683.0,210278.0,134005.0,133991.0
67.192,13.174,14.749,0.0,0.0,4.885,11422980.0,28960458.0,0.0,16384.0,843114.0,210291.0,132782.0,132789.0
66.793,13.321,14.394,0.0,0.0,5.492,11452328.0,29043724.0,0.0,28672.0,850471.0,209850.0,133204.0,133208.0
66.984,12.781,15.382,0.0,0.0,4.853,11336516.0,28734932.0,0.0,16384.0,852209.0,210040.0,131800.0,131792.0
67.816,12.690,14.715,0.0,0.0,4.778,11376474.0,28854817.0,0.0,16384.0,844494.0,210997.0,132304.0,132301.0
66.012,13.430,15.648,0.0,0.0,4.910,11283454.0,28610837.0,0.0,20480.0,832199.0,211266.0,131229.0,131223.0
67.119,12.969,15.241,0.0,0.0,4.670,11334572.0,28734132.0,0.0,16384.0,838866.0,210246.0,131777.0,131781.0
66.436,13.457,15.443,0.0,0.0,4.664,11359620.0,28808408.0,0.0,16384.0,838762.0,212056.0,132103.0,132107.0
67.015,13.283,14.801,0.0,0.0,4.902,11307668.0,28671601.0,0.0,28672.0,901851.0,211335.0,131456.0,131450.0
67.164,12.702,15.402,0.032,0.0,4.700,11365390.0,28819962.0,0.0,94208.0,844661.0,212750.0,132148.0,132137.0
65.911,13.063,16.053,0.0,0.0,4.973,11289358.0,28613228.0,0.0,16384.0,834382.0,211846.0,131338.0,131337.0
66.403,12.781,15.913,0.0,0.0,4.904,11288550.0,28621925.0,0.0,16384.0,831313.0,211560.0,131223.0,131218.0
66.247,13.193,15.869,0.0,0.0,4.691,11271584.0,28589003.0,0.0,16384.0,830950.0,210333.0,131038.0,131034.0
66.195,13.949,14.954,0.0,0.0,4.901,11204042.0,28412558.0,0.0,16384.0,1009071.0,208218.0,130317.0,130317.0
66.920,13.378,15.085,0.0,0.0,4.617,11370626.0,28827364.0,0.0,32768.0,857310.0,211617.0,132183.0,132191.0
66.918,12.610,15.818,0.0,0.0,4.654,11264532.0,28557441.0,0.0,16384.0,847087.0,210651.0,130993.0,130989.0
66.761,13.863,14.997,0.0,0.0,4.379,11369834.0,28825957.0,0.0,16384.0,847556.0,210784.0,132199.0,132198.0
67.034,13.079,15.065,0.0,0.0,4.822,11368752.0,28831738.0,0.0,20480.0,847665.0,211723.0,132235.0,132227.0
66.625,12.997,15.331,0.095,0.0,4.953,11255558.0,28531827.0,0.0,16384.0,874514.0,210941.0,130826.0,130817.0
32.370,6.631,58.580,0.031,0.0,2.388,5612620.0,14085486.0,0.0,90112.0,411416.0,104238.0,65243.0,64475.0
0.031,0.0,99.938,0.031,0.0,0.0,210.0,90.0,0.0,12288.0,136.0,231.0,3.0,1.0
0.0,0.031,99.969,0.0,0.0,0.0,240.0,0.0,0.0,0.0,179.0,292.0,4.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,122.0,224.0,2.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,420.0,0.0,0.0,0.0,162.0,267.0,7.0,0.0
0.031,0.031,99.938,0.0,0.0,0.0,3729.0,4748.0,0.0,0.0,348.0,510.0,44.0,35.0
0.0,0.031,99.969,0.0,0.0,0.0,8672.0,7224.0,0.0,0.0,733.0,973.0,104.0,77.0
0.0,0.031,99.969,0.0,0.0,0.0,8126.0,7182.0,0.0,12288.0,726.0,916.0,95.0,76.0
0.0,0.031,99.969,0.0,0.0,0.0,8252.0,7182.0,0.0,0.0,801.0,928.0,97.0,76.0
0.0,0.063,99.937,0.0,0.0,0.0,8372.0,7182.0,0.0,0.0,672.0,905.0,99.0,76.0
0.063,0.063,99.875,0.0,0.0,0.0,61874.0,74800.0,0.0,0.0,1767.0,1889.0,617.0,524.0
57.340,10.688,27.664,0.0,0.0,4.307,9713800.0,24459414.0,0.0,0.0,659753.0,174463.0,112932.0,112634.0
68.497,12.689,13.794,0.0,0.0,5.019,11603340.0,29429720.0,0.0,16384.0,768370.0,210009.0,134998.0,135006.0
68.182,13.699,13.887,0.0,0.0,4.232,11640650.0,29508886.0,0.0,28672.0,764437.0,211877.0,135330.0,135323.0
68.284,13.321,13.289,0.0,0.0,5.106,11695206.0,29660510.0,0.0,16384.0,781215.0,212679.0,136018.0,136028.0
69.085,13.177,12.765,0.0,0.0,4.973,11773254.0,29846972.0,0.0,16384.0,781524.0,213567.0,136855.0,136849.0
69.562,13.189,12.244,0.0,0.0,5.005,11770378.0,29835955.0,0.0,16384.0,827330.0,213797.0,136870.0,136866.0
68.149,13.592,13.308,0.0,0.0,4.951,11694676.0,29659379.0,0.0,16384.0,784323.0,213265.0,135983.0,135971.0
69.036,13.357,12.754,0.032,0.0,4.822,11772974.0,29850881.0,0.0,16384.0,785900.0,215814.0,136880.0,136882.0
69.380,13.651,12.148,0.0,0.0,4.822,11817602.0,29972862.0,0.0,28672.0,793981.0,215619.0,137508.0,137517.0
69.202,13.443,12.654,0.0,0.0,4.702,11786774.0,29877532.0,0.0,24576.0,786708.0,214593.0,136959.0,136947.0
67.895,13.926,13.296,0.0,0.0,4.883,11654314.0,29550994.0,0.0,81920.0,810103.0,213311.0,135485.0,135486.0
68.550,13.043,13.710,0.0,0.0,4.697,11546030.0,29278631.0,0.0,16384.0,898864.0,212381.0,134305.0,134299.0
68.791,13.595,13.093,0.0,0.0,4.521,11716420.0,29705002.0,0.0,16384.0,788697.0,214706.0,136280.0,136279.0
67.664,13.665,13.822,0.0,0.0,4.849,11641676.0,29508266.0,0.0,16384.0,775631.0,214703.0,135364.0,135375.0
67.691,13.177,14.571,0.0,0.0,4.561,11559074.0,29308827.0,0.0,40960.0,761359.0,212939.0,134398.0,134378.0
68.744,13.477,12.464,0.0,0.0,5.315,11740070.0,29777271.0,0.0,16384.0,784462.0,212397.0,136463.0,136471.0
67.685,13.701,13.827,0.031,0.0,4.756,11542738.0,29265132.0,0.0,16384.0,821759.0,212798.0,134246.0,134243.0
68.748,12.709,13.623,0.0,0.0,4.920,11630140.0,29475528.0,0.0,16384.0,776011.0,213841.0,135212.0,135207.0
67.925,13.333,13.648,0.0,0.0,5.094,11609618.0,29450983.0,0.0,16384.0,767298.0,212630.0,135009.0,135008.0
68.841,13.043,13.390,0.0,0.0,4.726,11647978.0,29533305.0,0.0,20480.0,773448.0,212900.0,135418.0,135422.0
68.659,12.872,13.536,0.0,0.0,4.934,11630932.0,29484732.0,0.0,118784.0,766647.0,212118.0,135263.0,135250.0
68.061,12.959,13.942,0.0,0.0,5.038,11592350.0,29397742.0,0.0,16384.0,773694.0,212864.0,134809.0,134817.0
70.009,12.504,12.692,0.031,0.0,4.763,11725268.0,29727927.0,0.0,20480.0,780604.0,212566.0,136364.0,136378.0
68.043,13.048,13.993,0.0,0.0,4.916,11532832.0,29249675.0,0.0,16384.0,767711.0,211102.0,134009.0,133997.0
68.501,11.954,14.421,0.0,0.0,5.123,11520818.0,29209055.0,0.0,16384.0,757382.0,210795.0,134038.0,134046.0
68.077,13.041,13.641,0.0,0.0,5.242,11587236.0,29384095.0,0.0,16384.0,766327.0,211785.0,134688.0,134687.0
68.551,12.675,14.104,0.0,0.0,4.670,11571508.0,29330594.0,0.0,28672.0,779206.0,211108.0,134536.0,134530.0
69.472,12.908,13.034,0.0,0.0,4.585,11704968.0,29682668.0,0.0,16384.0,780784.0,212032.0,136156.0,136139.0
67.783,12.571,14.845,0.0,0.0,4.801,11464616.0,29070461.0,0.0,16384.0,756234.0,211442.0,133204.0,133220.0
68.580,12.744,13.502,0.0,0.0,5.174,11609788.0,29431440.0,0.0,16384.0,770030.0,211268.0,135078.0,135063.0
70.523,12.295,12.232,0.0,0.0,4.950,11761012.0,29821581.0,0.0,90112.0,782991.0,212515.0,136774.0,136777.0
69.975,13.264,12.004,0.0,0.0,4.757,11797598.0,29921484.0,0.0,16384.0,779377.0,212502.0,137214.0,137202.0
67.844,13.651,13.462,0.0,0.0,5.044,11517408.0,29201798.0,0.0,28672.0,859426.0,210465.0,133886.0,133880.0
70.186,12.764,12.386,0.0,0.0,4.664,11775124.0,29851914.0,0.0,16384.0,787470.0,212410.0,136929.0,136928.0
68.829,13.413,13.067,0.0,0.0,4.691,11709158.0,29685073.0,0.0,32768.0,781629.0,216261.0,136102.0,136104.0
67.484,12.767,14.906,0.0,0.0,4.843,11529778.0,29240170.0,0.0,16384.0,758298.0,215625.0,134118.0,134110.0
69.299,13.338,12.645,0.0,0.0,4.718,11781120.0,29870630.0,0.0,16384.0,784023.0,216651.0,136957.0,136954.0
67.532,12.911,15.127,0.0,0.0,4.430,11289442.0,28621794.0,0.0,16384.0,916994.0,211614.0,131303.0,131299.0
66.793,13.833,14.878,0.0,0.0,4.495,11500954.0,29167324.0,0.0,28672.0,772831.0,214264.0,133666.0,133655.0
68.409,13.795,13.071,0.0,0.0,4.724,11722674.0,29722862.0,0.0,16384.0,806067.0,217920.0,136384.0,136384.0
69.498,13.262,12.314,0.032,0.0,4.894,11820116.0,29961896.0,0.0,163840.0,800136.0,215792.0,137327.0,137327.0
67.414,13.578,14.146,0.0,0.0,4.863,11621362.0,29473148.0,0.0,16384.0,778149.0,215422.0,135255.0,135259.0
67.173,13.030,15.085,0.063,0.0,4.649,11495874.0,29135649.0,0.0,16384.0,785430.0,215502.0,133690.0,133676.0
67.824,13.135,14.430,0.0,0.0,4.610,11581398.0,29372339.0,0.0,16384.0,786562.0,216519.0,134598.0,134608.0
67.919,13.325,14.335,0.0,0.0,4.421,11608516.0,29439220.0,0.0,36864.0,777441.0,217726.0,134992.0,134995.0
67.778,12.698,14.889,0.0,0.0,4.635,11592206.0,29388732.0,0.0,16384.0,778082.0,217955.0,134833.0,134828.0
67.300,13.074,15.416,0.0,0.0,4.210,11516612.0,29201926.0,0.0,20480.0,766555.0,215918.0,133886.0,133892.0
66.318,13.802,15.385,0.0,0.0,4.495,11507926.0,29185031.0,0.0,16384.0,769973.0,216239.0,133782.0,133772.0
66.866,13.531,15.104,0.0,0.0,4.500,11534594.0,29235227.0,0.0,16384.0,766058.0,216945.0,134129.0,134126.0
66.277,13.274,15.961,0.0,0.0,4.488,11401976.0,28916577.0,0.0,40960.0,759918.0,215618.0,132639.0,132639.0
67.912,12.559,14.945,0.0,0.0,4.584,11533180.0,29238543.0,0.0,90112.0,767067.0,216288.0,134090.0,134082.0
68.243,11.889,15.137,0.0,0.0,4.730,11495176.0,29154971.0,0.0,16384.0,764151.0,216784.0,133651.0,133663.0
66.887,13.422,15.280,0.0,0.0,4.411,11510702.0,29181192.0,0.0,16384.0,777786.0,217262.0,133830.0,133826.0
66.740,13.658,14.322,0.0,0.0,5.280,11537842.0,29262274.0,0.0,16384.0,761037.0,214044.0,134174.0,134165.0
68.907,13.034,13.065,0.0,0.0,4.994,11671960.0,29593449.0,0.0,20480.0,773249.0,212466.0,135699.0,135703.0
68.011,12.922,13.993,0.032,0.0,5.043,11571810.0,29342087.0,0.0,28672.0,763580.0,212204.0,134587.0,134588.0
68.144,13.585,13.331,0.0,0.0,4.940,11650982.0,29532974.0,0.0,16384.0,769688.0,210899.0,135427.0,135420.0
68.872,12.665,13.485,0.0,0.0,4.978,11486388.0,29131737.0,0.0,16384.0,830638.0,211234.0,133619.0,133621.0
69.908,13.155,11.948,0.0,0.0,4.989,11832732.0,30005835.0,0.0,20480.0,793488.0,211799.0,137596.0,137596.0
68.079,12.869,14.218,0.0,0.0,4.834,11538490.0,29256203.0,0.0,16384.0,761335.0,211355.0,134170.0,134168.0
11.240,1.915,85.965,0.031,0.0,0.848,1973198.0,4837680.0,0.0,90112.0,125804.0,34451.0,22891.0,22051.0
0.0,0.0,100.0,0.0,0.0,0.0,60.0,0.0,0.0,12288.0,121.0,223.0,1.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,180.0,0.0,0.0,0.0,196.0,228.0,3.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,120.0,0.0,0.0,0.0,197.0,327.0,2.0,0.0
0.031,0.031,99.938,0.0,0.0,0.0,120.0,0.0,0.0,0.0,127.0,232.0,2.0,0.0
0.031,0.031,99.937,0.0,0.0,0.0,6719.0,7394.0,0.0,0.0,547.0,773.0,80.0,63.0
0.0,0.031,99.969,0.0,0.0,0.0,9706.0,7182.0,0.0,0.0,648.0,919.0,102.0,76.0
0.0,0.031,99.969,0.0,0.0,0.0,8192.0,7182.0,0.0,12288.0,694.0,979.0,96.0,76.0
0.0,0.063,99.937,0.0,0.0,0.0,8192.0,7182.0,0.0,0.0,666.0,940.0,96.0,76.0
0.031,0.094,99.875,0.0,0.0,0.0,8768.0,7182.0,0.0,12288.0,674.0,936.0,100.0,76.0
0.0,0.031,99.969,0.0,0.0,0.0,8252.0,7182.0,0.0,0.0,711.0,905.0,97.0,76.0
42.726,9.361,44.972,0.063,0.0,2.878,7321542.0,18300527.0,0.0,0.0,682920.0,134492.0,85033.0,84635.0
