"Host:","arldcn24",,,,"User:","root"
"Cmdline:","dstat --output /tmp/dstat-run-2000000.csv -cndy --net-packets",,,,"Date:","16 Jun 2014 16:57:12 CDT"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"system",,"pkt/total",
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
65.262,19.176,8.456,0.0,0.0,7.105,15656940.0,39707197.0,0.0,16384.0,1216956.0,268024.0,181986.0,181973.0
66.897,17.841,8.339,0.0,0.0,6.923,15698150.0,39800187.0,0.0,16384.0,1206636.0,269833.0,182382.0,182374.0
66.197,19.155,8.138,0.031,0.0,6.479,15757710.0,39959942.0,0.0,167936.0,1212850.0,269895.0,183460.0,183472.0
65.201,19.535,8.260,0.0,0.0,7.004,15784248.0,40016772.0,0.0,16384.0,1210911.0,269257.0,183481.0,183486.0
64.848,19.289,9.232,0.0,0.0,6.631,15486702.0,39271992.0,0.0,16384.0,1241950.0,268193.0,180060.0,180057.0
65.740,19.072,8.778,0.0,0.0,6.410,15645030.0,39672845.0,0.0,28672.0,1218528.0,270312.0,182007.0,182015.0
65.810,19.461,8.085,0.0,0.0,6.644,15727394.0,39875378.0,0.0,24576.0,1207983.0,268270.0,182814.0,182813.0
65.454,19.772,8.383,0.0,0.0,6.390,15695460.0,39788994.0,0.0,16384.0,1206313.0,268215.0,182475.0,182465.0
66.446,18.935,8.066,0.0,0.0,6.553,15750486.0,39942707.0,0.0,16384.0,1211296.0,268879.0,183179.0,183177.0
66.309,18.815,8.226,0.0,0.0,6.650,15737578.0,39902179.0,0.0,16384.0,1220189.0,267699.0,182849.0,182845.0
66.394,18.691,8.339,0.0,0.0,6.576,15673484.0,39744078.0,0.0,16384.0,1236322.0,268512.0,182411.0,182417.0
65.327,19.582,8.383,0.0,0.0,6.707,15710664.0,39834215.0,0.0,45056.0,1205934.0,269006.0,182664.0,182664.0
29.164,7.951,59.931,0.031,0.0,2.923,6997904.0,17582550.0,0.0,77824.0,529412.0,120171.0,81258.0,80391.0
0.031,0.0,99.969,0.0,0.0,0.0,186.0,338.0,0.0,0.0,158.0,259.0,3.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,246.0,322.0,0.0,0.0,166.0,321.0,4.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,66.0,322.0,0.0,0.0,155.0,258.0,2.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,126.0,322.0,0.0,0.0,147.0,282.0,1.0,1.0
0.0,0.031,99.969,0.0,0.0,0.0,66.0,322.0,0.0,12288.0,153.0,265.0,1.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,126.0,338.0,0.0,0.0,163.0,304.0,2.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,126.0,322.0,0.0,0.0,214.0,257.0,2.0,1.0
0.0,0.031,99.969,0.0,0.0,0.0,126.0,322.0,0.0,0.0,136.0,250.0,2.0,1.0
0.031,0.0,99.969,0.0,0.0,0.0,246.0,322.0,0.0,4096.0,141.0,253.0,4.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,4815.0,5844.0,0.0,0.0,455.0,667.0,58.0,44.0
0.031,0.031,99.937,0.0,0.0,0.0,7878.0,7126.0,0.0,12288.0,640.0,911.0,94.0,73.0
0.0,0.031,99.969,0.0,0.0,0.0,8299.0,7520.0,0.0,0.0,656.0,913.0,97.0,77.0
0.0,0.0,99.969,0.0,0.0,0.031,8359.0,7504.0,0.0,0.0,654.0,917.0,99.0,77.0
0.0,0.063,99.937,0.0,0.0,0.0,8233.0,7504.0,0.0,20480.0,711.0,1019.0,97.0,77.0
0.0,0.031,99.969,0.0,0.0,0.0,8179.0,7520.0,0.0,0.0,712.0,913.0,96.0,77.0
0.156,0.094,99.750,0.0,0.0,0.0,67688.0,82474.0,0.0,0.0,1839.0,1937.0,671.0,571.0
46.968,14.326,34.056,0.0,0.0,4.650,10874189.0,27361187.0,0.0,12288.0,1023609.0,190221.0,126564.0,126204.0
68.758,19.668,4.611,0.0,0.0,6.964,16644148.0,42198531.0,0.0,16384.0,1298801.0,262182.0,193532.0,193545.0
69.460,19.680,4.457,0.0,0.0,6.403,17326648.0,43933954.0,0.0,16384.0,1325783.0,270800.0,201464.0,201457.0
70.467,19.355,4.103,0.0,0.0,6.076,17397860.0,44118207.0,0.0,16384.0,1322597.0,269986.0,202301.0,202301.0
68.632,20.201,4.486,0.0,0.0,6.681,17336976.0,43945804.0,0.0,16384.0,1321897.0,271001.0,201589.0,201598.0
69.083,19.950,4.633,0.0,0.0,6.335,17298024.0,43869795.0,0.0,16384.0,1323690.0,271498.0,201199.0,201196.0
69.403,19.969,4.465,0.0,0.0,6.164,17356228.0,44014754.0,0.0,28672.0,1320194.0,271785.0,201774.0,201778.0
68.562,18.989,5.940,0.0,0.0,6.509,17199950.0,43605677.0,0.0,16384.0,1304908.0,277802.0,199981.0,199980.0
67.222,19.755,6.543,0.0,0.0,6.480,17132938.0,43441691.0,0.0,20480.0,1292830.0,280223.0,199224.0,199221.0
68.355,19.220,6.386,0.0,0.0,6.040,17129082.0,43434386.0,0.0,16384.0,1296072.0,280057.0,199148.0,199143.0
67.095,20.182,6.706,0.031,0.0,5.986,17041276.0,43210335.0,0.0,163840.0,1300395.0,281075.0,198208.0,198201.0
67.439,19.098,7.514,0.0,0.0,5.949,16964926.0,43008104.0,0.0,16384.0,1278351.0,283177.0,197213.0,197215.0
66.456,20.329,7.113,0.0,0.0,6.102,16962388.0,43007812.0,0.0,36864.0,1279970.0,281767.0,197302.0,197305.0
67.399,19.674,6.840,0.0,0.0,6.087,17054948.0,43252173.0,0.0,16384.0,1287467.0,281324.0,198309.0,198309.0
66.520,20.069,7.255,0.0,0.0,6.156,16964174.0,43016568.0,0.0,16384.0,1275031.0,283244.0,197283.0,197269.0
66.950,19.673,7.208,0.0,0.0,6.169,17002416.0,43106133.0,0.0,16384.0,1280000.0,282382.0,197619.0,197606.0
66.584,18.766,8.759,0.0,0.0,5.892,16469146.0,41755435.0,0.0,20480.0,1408265.0,280536.0,191465.0,191478.0
68.266,19.630,5.205,0.0,0.0,6.899,17182572.0,43574142.0,0.0,40960.0,1324477.0,272807.0,199862.0,199858.0
69.671,19.405,4.883,0.0,0.0,6.041,17219360.0,43666206.0,0.0,16384.0,1307706.0,272095.0,200236.0,200262.0
69.474,19.349,4.696,0.0,0.0,6.481,17265756.0,43777575.0,0.0,16384.0,1311555.0,270552.0,200764.0,200738.0
68.874,19.931,4.730,0.032,0.0,6.433,17226878.0,43682751.0,0.0,163840.0,1307206.0,271767.0,200336.0,200340.0
68.236,20.559,4.426,0.0,0.0,6.780,17213772.0,43637596.0,0.0,16384.0,1337906.0,269851.0,200179.0,200177.0
69.378,19.347,4.711,0.0,0.0,6.564,17223530.0,43675002.0,0.0,16384.0,1322260.0,272266.0,200222.0,200239.0
70.195,18.593,4.585,0.0,0.0,6.627,17226768.0,43675671.0,0.0,57344.0,1306686.0,271307.0,200332.0,200318.0
69.303,19.868,4.520,0.0,0.0,6.309,17264982.0,43771480.0,0.0,20480.0,1325711.0,271436.0,200718.0,200711.0
68.779,20.772,4.361,0.0,0.0,6.087,17283616.0,43840170.0,0.0,16384.0,1314255.0,269164.0,201024.0,201033.0
67.043,19.549,6.892,0.0,0.0,6.516,16662648.0,42236019.0,0.0,16384.0,1400907.0,266195.0,193693.0,193691.0
63.969,18.866,12.945,0.0,0.0,4.220,16637376.0,42190684.0,0.0,16384.0,1214823.0,283173.0,193457.0,193467.0
64.626,18.681,12.685,0.0,0.0,4.008,16898968.0,42856350.0,0.0,28672.0,1133240.0,287943.0,196413.0,196432.0
61.752,18.809,15.469,0.0,0.0,3.970,16417126.0,41620877.0,0.0,16384.0,1093657.0,282911.0,191019.0,191024.0
63.711,17.579,14.528,0.0,0.0,4.182,16562766.0,41991500.0,0.0,106496.0,1118781.0,280569.0,192466.0,192479.0
64.034,17.793,14.494,0.0,0.0,3.679,16592900.0,42079902.0,0.0,16384.0,1102419.0,281228.0,193123.0,193121.0
65.228,18.464,12.341,0.032,0.0,3.934,16938168.0,42944204.0,0.0,61440.0,1144093.0,282889.0,196759.0,196785.0
63.237,17.127,15.558,0.0,0.0,4.078,16425996.0,41651072.0,0.0,28672.0,1093499.0,289828.0,191114.0,191114.0
65.215,17.487,13.131,0.0,0.0,4.167,16784576.0,42563100.0,0.0,16384.0,1121565.0,282461.0,195150.0,195181.0
63.677,18.509,13.866,0.0,0.0,3.948,16639882.0,42192368.0,0.0,16384.0,1123655.0,286237.0,193469.0,193484.0
61.572,18.208,16.195,0.031,0.0,3.994,16290994.0,41303672.0,0.0,16384.0,1082709.0,283396.0,189536.0,189559.0
69.141,18.968,5.536,0.0,0.0,6.354,17206002.0,43639919.0,0.0,16384.0,1312467.0,272980.0,200025.0,200019.0
69.827,19.874,4.270,0.0,0.0,6.028,17335708.0,43953063.0,0.0,16384.0,1320173.0,269327.0,201585.0,201585.0
68.880,20.201,4.563,0.0,0.0,6.356,17247374.0,43729183.0,0.0,28672.0,1311547.0,270612.0,200580.0,200584.0
69.474,20.069,4.446,0.0,0.0,6.011,17270916.0,43796406.0,0.0,167936.0,1310056.0,270756.0,200815.0,200814.0
69.713,19.855,4.349,0.0,0.0,6.083,17307828.0,43881586.0,0.0,16384.0,1318541.0,269920.0,201243.0,201246.0
68.350,20.326,4.611,0.0,0.0,6.713,17197210.0,43598099.0,0.0,16384.0,1326567.0,271442.0,199905.0,199899.0
70.793,18.552,4.544,0.0,0.0,6.111,17246684.0,43740025.0,0.0,16384.0,1312113.0,271277.0,200682.0,200685.0
68.963,20.232,4.165,0.0,0.0,6.640,17310244.0,43885261.0,0.0,16384.0,1317013.0,268756.0,201197.0,201197.0
69.900,19.115,4.865,0.0,0.0,6.121,17213774.0,43651147.0,0.0,28672.0,1303041.0,271309.0,200180.0,200184.0
69.231,20.106,4.253,0.0,0.0,6.410,17298716.0,43864793.0,0.0,16384.0,1314601.0,270549.0,201092.0,201092.0
55.549,16.349,24.883,0.0,0.0,3.220,14797496.0,37505178.0,0.0,20480.0,1041767.0,261156.0,172057.0,172066.0
57.206,17.282,22.422,0.0,0.0,3.091,15543632.0,39423734.0,0.0,16384.0,970030.0,277947.0,180585.0,180586.0
57.464,16.084,23.423,0.0,0.0,3.029,15307706.0,38811437.0,0.0,20480.0,943801.0,270818.0,178116.0,178143.0
56.738,16.593,23.646,0.0,0.0,3.023,15270532.0,38738835.0,0.0,90112.0,949339.0,268447.0,177580.0,177598.0
61.109,16.514,19.256,0.0,0.0,3.120,16019740.0,40601769.0,0.0,28672.0,1020624.0,286011.0,186197.0,186211.0
52.764,15.0,29.255,0.031,0.0,2.950,14481682.0,36714464.0,0.0,24576.0,886742.0,250852.0,168455.0,168437.0
61.858,17.480,17.543,0.0,0.0,3.118,16377510.0,41535425.0,0.0,16384.0,1047801.0,289966.0,190530.0,190556.0
57.706,15.817,23.414,0.0,0.0,3.063,15355360.0,38935541.0,0.0,16384.0,948355.0,265797.0,178480.0,178488.0
59.134,16.102,21.689,0.0,0.0,3.076,15748164.0,39931317.0,0.0,16384.0,987495.0,276609.0,182966.0,182973.0
59.643,16.087,21.261,0.0,0.0,3.010,15672502.0,39739982.0,0.0,28672.0,991865.0,278552.0,182436.0,182453.0
61.778,17.754,16.630,0.0,0.0,3.838,16117806.0,40860207.0,0.0,16384.0,1089972.0,277032.0,187389.0,187389.0
62.128,17.701,16.244,0.0,0.0,3.927,16372780.0,41520037.0,0.0,20480.0,1087984.0,279867.0,190383.0,190406.0
61.942,17.653,16.356,0.0,0.0,4.049,16329868.0,41408603.0,0.0,16384.0,1079620.0,280825.0,189867.0,189892.0
12.253,3.613,83.318,0.063,0.0,0.754,3376132.0,8376355.0,0.0,90112.0,220897.0,59214.0,39172.0,38137.0
0.031,0.0,99.969,0.0,0.0,0.0,126.0,338.0,0.0,0.0,160.0,309.0,2.0,1.0
0.0,0.0,99.969,0.031,0.0,0.0,126.0,322.0,0.0,12288.0,164.0,272.0,2.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,306.0,338.0,0.0,0.0,199.0,242.0,5.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,186.0,322.0,0.0,0.0,155.0,255.0,3.0,1.0
0.031,0.0,99.969,0.0,0.0,0.0,224.0,322.0,0.0,0.0,158.0,307.0,3.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,666.0,322.0,0.0,0.0,156.0,255.0,11.0,1.0
0.0,0.031,99.969,0.0,0.0,0.0,230.0,322.0,0.0,4096.0,159.0,283.0,3.0,1.0
0.0,0.031,99.969,0.0,0.0,0.0,126.0,338.0,0.0,12288.0,169.0,291.0,2.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,66.0,338.0,0.0,0.0,165.0,310.0,1.0,1.0
0.031,0.0,99.969,0.0,0.0,0.0,6529.0,7340.0,0.0,0.0,530.0,747.0,78.0,60.0
0.031,0.062,99.906,0.0,0.0,0.0,8419.0,7504.0,0.0,0.0,723.0,923.0,100.0,77.0
0.0,0.0,100.0,0.0,0.0,0.0,8413.0,7504.0,0.0,0.0,650.0,917.0,100.0,77.0
0.0,0.031,99.969,0.0,0.0,0.0,8419.0,7504.0,0.0,0.0,681.0,956.0,100.0,77.0
0.0,0.031,99.969,0.0,0.0,0.0,8179.0,7504.0,0.0,12288.0,646.0,909.0,96.0,77.0
0.0,0.063,99.937,0.0,0.0,0.0,8359.0,7520.0,0.0,0.0,665.0,925.0,99.0,77.0
0.0,0.0,100.0,0.0,0.0,0.0,7938.0,7126.0,0.0,0.0,629.0,901.0,98.0,77.0
0.251,0.157,99.561,0.0,0.0,0.031,158528.0,195896.0,0.0,0.0,3637.0,3560.0,1534.0,1304.0
58.622,17.025,18.647,0.0,0.0,5.706,14017952.0,35399570.0,0.0,0.0,1062799.0,227450.0,163259.0,162982.0
68.616,19.938,5.381,0.0,0.0,6.065,17717842.0,44919747.0,0.0,16384.0,1511453.0,279051.0,205941.0,205933.0
69.413,20.006,4.089,0.0,0.0,6.492,18402556.0,46658755.0,0.0,28672.0,1422598.0,284666.0,214040.0,214058.0
69.221,19.800,4.129,0.0,0.0,6.850,18412476.0,46690765.0,0.0,0.0,1417992.0,284585.0,214093.0,214106.0
69.296,20.145,4.023,0.0,0.0,6.537,18472810.0,46846292.0,0.0,24576.0,1402780.0,284295.0,214794.0,214796.0
68.324,20.575,4.034,0.0,0.0,7.067,18478022.0,46857324.0,0.0,0.0,1407729.0,284266.0,214937.0,214944.0
70.373,19.324,3.946,0.063,0.0,6.295,18461996.0,46810608.0,0.0,20480.0,1431593.0,283777.0,214639.0,214655.0
69.598,19.707,3.929,0.0,0.0,6.766,18523652.0,46961888.0,0.0,24576.0,1407116.0,282506.0,215348.0,215366.0
68.713,20.106,4.228,0.0,0.0,6.953,18445552.0,46775388.0,0.0,16384.0,1398896.0,285665.0,214519.0,214518.0
64.434,18.140,13.240,0.0,0.0,4.186,17773926.0,45066887.0,0.0,16384.0,1187810.0,293960.0,206669.0,206675.0
65.448,18.190,12.327,0.0,0.0,4.035,18126988.0,45966387.0,0.0,77824.0,1195015.0,299316.0,210797.0,210808.0
65.132,18.703,12.093,0.0,0.0,4.073,18085772.0,45853210.0,0.0,16384.0,1206707.0,296463.0,210272.0,210279.0
64.986,17.870,13.111,0.0,0.0,4.034,17979214.0,45598324.0,0.0,16384.0,1180951.0,293394.0,209085.0,209102.0
64.656,18.572,12.603,0.0,0.0,4.169,18071010.0,45823201.0,0.0,28672.0,1200676.0,304251.0,210129.0,210146.0
65.739,17.906,12.180,0.0,0.0,4.176,18180298.0,46090795.0,0.0,20480.0,1202645.0,301628.0,211372.0,211410.0
60.938,17.532,17.627,0.0,0.0,3.903,17248278.0,43743712.0,0.0,16384.0,1121907.0,300954.0,200521.0,200526.0
61.867,17.690,16.456,0.0,0.0,3.987,17464624.0,44275523.0,0.0,16384.0,1156874.0,304852.0,203116.0,203148.0
65.049,18.934,11.989,0.0,0.0,4.028,18196016.0,46126070.0,0.0,16384.0,1202314.0,300986.0,211534.0,211536.0
65.094,18.469,12.406,0.0,0.0,4.031,18015826.0,45696553.0,0.0,16384.0,1182449.0,293366.0,209579.0,209583.0
69.243,20.088,4.130,0.0,0.0,6.539,18459074.0,46808753.0,0.0,28672.0,1382550.0,282773.0,214619.0,214628.0
68.814,20.417,3.922,0.031,0.0,6.816,18336368.0,46482657.0,0.0,90112.0,1387896.0,282405.0,213154.0,213149.0
67.823,19.556,5.967,0.0,0.0,6.654,17601884.0,44642202.0,0.0,20480.0,1519749.0,279120.0,204724.0,204727.0
68.825,20.616,4.023,0.0,0.0,6.537,18315072.0,46428727.0,0.0,16384.0,1403046.0,283457.0,212950.0,212954.0
69.392,19.282,4.431,0.0,0.0,6.895,18181466.0,46109832.0,0.0,16384.0,1384972.0,282595.0,211421.0,211434.0
69.928,19.506,3.689,0.0,0.0,6.877,18406352.0,46663024.0,0.0,28672.0,1411526.0,281093.0,214047.0,214067.0
69.863,19.645,3.736,0.0,0.0,6.756,18354958.0,46539854.0,0.0,28672.0,1389193.0,282682.0,213404.0,213409.0
69.010,19.588,4.405,0.0,0.0,6.998,18221798.0,46209866.0,0.0,16384.0,1404692.0,281473.0,211862.0,211865.0
69.337,19.900,3.942,0.0,0.0,6.821,18306246.0,46416697.0,0.0,16384.0,1427551.0,282407.0,212873.0,212885.0
68.200,19.906,4.757,0.0,0.0,7.136,18022982.0,45706191.0,0.0,16384.0,1456556.0,280811.0,209615.0,209617.0
70.147,19.631,3.876,0.0,0.0,6.346,18355896.0,46540750.0,0.0,20480.0,1399277.0,283735.0,213397.0,213393.0
69.872,19.357,3.996,0.0,0.0,6.775,18376106.0,46579634.0,0.0,90112.0,1391034.0,283108.0,213605.0,213623.0
70.019,19.830,3.583,0.0,0.0,6.568,18437416.0,46762207.0,0.0,28672.0,1402341.0,282112.0,214424.0,214446.0
69.975,19.472,3.580,0.0,0.0,6.972,18445674.0,46767380.0,0.0,16384.0,1398988.0,281972.0,214515.0,214530.0
69.697,19.775,3.999,0.0,0.0,6.529,18265484.0,46318070.0,0.0,16384.0,1429465.0,282023.0,212333.0,212348.0
68.871,20.251,3.981,0.0,0.0,6.897,18329440.0,46485911.0,0.0,20480.0,1395181.0,284537.0,213193.0,213209.0
69.753,19.956,3.535,0.0,0.0,6.756,18477678.0,46839316.0,0.0,16384.0,1402234.0,281981.0,214846.0,214865.0
70.621,19.209,3.578,0.0,0.0,6.591,18448768.0,46781634.0,0.0,16384.0,1396304.0,281481.0,214509.0,214535.0
69.685,20.231,3.590,0.0,0.0,6.494,18415900.0,46695012.0,0.0,32768.0,1398461.0,282036.0,214191.0,214198.0
70.322,19.588,3.499,0.0,0.0,6.592,18469424.0,46827167.0,0.0,16384.0,1418181.0,282398.0,214704.0,214714.0
68.210,20.150,5.882,0.0,0.0,5.757,18320612.0,46450869.0,0.0,24576.0,1377622.0,295100.0,213036.0,213043.0
67.529,19.476,6.856,0.031,0.031,6.077,18159656.0,46056448.0,0.0,106496.0,1356453.0,299947.0,211124.0,211128.0
68.969,18.250,6.406,0.0,0.0,6.375,18263636.0,46311232.0,0.0,16384.0,1374609.0,297217.0,212382.0,212384.0
68.007,19.245,6.838,0.0,0.0,5.910,18198624.0,46145442.0,0.0,40960.0,1362634.0,298797.0,211674.0,211674.0
67.538,19.857,6.723,0.0,0.0,5.882,18144282.0,46009706.0,0.0,16384.0,1379217.0,299545.0,210944.0,210944.0
66.323,20.388,7.724,0.0,0.0,5.566,18090700.0,45858712.0,0.0,20480.0,1347054.0,301623.0,210375.0,210385.0
67.715,19.491,6.539,0.0,0.0,6.256,18289604.0,46385381.0,0.0,16384.0,1369014.0,298187.0,212581.0,212593.0
67.173,19.715,7.440,0.0,0.0,5.673,18117516.0,45938887.0,0.0,16384.0,1353714.0,302792.0,210772.0,210754.0
67.532,19.049,7.757,0.0,0.0,5.662,18120208.0,45939957.0,0.0,16384.0,1350269.0,301176.0,210738.0,210777.0
66.615,20.168,7.201,0.0,0.0,6.016,17882228.0,45337259.0,0.0,28672.0,1461553.0,298188.0,207653.0,207624.0
68.629,18.723,5.949,0.0,0.0,6.700,18174478.0,46087595.0,0.0,16384.0,1411621.0,293164.0,211568.0,211593.0
68.482,20.031,5.039,0.0,0.0,6.448,18352384.0,46535738.0,0.0,77824.0,1393934.0,290408.0,213375.0,213388.0
67.895,20.675,5.497,0.0,0.0,5.934,18300750.0,46409519.0,0.0,16384.0,1391809.0,291950.0,212818.0,212831.0
69.378,18.924,5.411,0.0,0.0,6.287,18308930.0,46414843.0,0.0,20480.0,1384895.0,293910.0,212856.0,212852.0
68.434,19.838,5.646,0.094,0.0,5.989,18137696.0,45997109.0,0.0,16384.0,1433433.0,290154.0,210941.0,210936.0
69.091,19.388,5.183,0.0,0.0,6.338,18303018.0,46405326.0,0.0,28672.0,1400009.0,291070.0,212838.0,212848.0
68.789,20.256,4.276,0.0,0.0,6.679,18484498.0,46875327.0,0.0,16384.0,1412039.0,288685.0,214928.0,214951.0
69.214,19.825,4.666,0.0,0.0,6.295,18412972.0,46689077.0,0.0,16384.0,1400176.0,291060.0,214108.0,214122.0
68.242,20.588,4.881,0.0,0.0,6.289,18348884.0,46528181.0,0.0,16384.0,1388315.0,291116.0,213351.0,213348.0
69.518,19.204,5.357,0.0,0.0,5.921,18288413.0,46372609.0,0.0,16384.0,1386933.0,291994.0,212614.0,212621.0
69.022,20.081,5.044,0.0,0.0,5.853,18312150.0,46436294.0,0.0,32768.0,1407239.0,291076.0,212955.0,212974.0
5.517,1.818,91.975,0.063,0.0,0.627,1659996.0,3977674.0,0.0,102400.0,120197.0,24736.0,19229.0,18019.0
0.031,0.0,99.969,0.0,0.0,0.0,66.0,338.0,0.0,0.0,123.0,241.0,1.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,66.0,322.0,0.0,0.0,155.0,260.0,1.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,246.0,322.0,0.0,0.0,160.0,306.0,4.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,66.0,322.0,0.0,0.0,156.0,261.0,1.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,66.0,322.0,0.0,12288.0,145.0,279.0,1.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,282.0,338.0,0.0,0.0,154.0,252.0,2.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,126.0,322.0,0.0,0.0,221.0,307.0,2.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,126.0,322.0,0.0,0.0,145.0,250.0,2.0,1.0
0.0,0.031,99.969,0.0,0.0,0.0,126.0,322.0,0.0,4096.0,157.0,281.0,2.0,1.0
0.0,0.031,99.969,0.0,0.0,0.0,7443.0,8112.0,0.0,0.0,577.0,809.0,91.0,70.0
0.031,0.0,99.937,0.031,0.0,0.0,8173.0,7504.0,0.0,12288.0,698.0,1008.0,94.0,75.0
0.0,0.031,99.969,0.0,0.0,0.0,8299.0,7520.0,0.0,0.0,659.0,925.0,98.0,77.0
0.0,0.0,100.0,0.0,0.0,0.0,8299.0,7504.0,0.0,0.0,647.0,921.0,98.0,77.0
0.0,0.0,100.0,0.0,0.0,0.0,8239.0,7504.0,0.0,8192.0,654.0,912.0,97.0,77.0
0.0,0.031,99.969,0.0,0.0,0.0,8359.0,7520.0,0.0,0.0,743.0,974.0,99.0,77.0
0.0,0.0,100.0,0.0,0.0,0.0,8239.0,7504.0,0.0,0.0,642.0,903.0,97.0,77.0
0.031,0.0,99.969,0.0,0.0,0.0,8745.0,7805.0,0.0,24576.0,687.0,959.0,105.0,80.0
0.188,0.251,99.530,0.0,0.0,0.031,175389.0,215502.0,0.0,0.0,3866.0,3757.0,1689.0,1433.0
60.044,17.518,16.923,0.0,0.0,5.516,13871383.0,34998335.0,0.0,0.0,1195263.0,224483.0,161523.0,161213.0
71.634,20.431,2.093,0.0,0.0,5.842,18629462.0,47246004.0,0.0,16384.0,1416108.0,270386.0,216627.0,216662.0
71.460,19.787,1.876,0.0,0.0,6.877,18721810.0,47475719.0,0.0,16384.0,1410952.0,270766.0,217685.0,217725.0
71.067,19.925,2.190,0.0,0.0,6.819,18634502.0,47254194.0,0.0,16384.0,1403232.0,271505.0,216678.0,216712.0
71.062,20.844,1.656,0.0,0.0,6.438,18725400.0,47476609.0,0.0,28672.0,1412589.0,269484.0,217780.0,217839.0
70.175,20.612,2.686,0.094,0.0,6.433,18427272.0,46721047.0,0.0,16384.0,1427029.0,271114.0,213922.0,213929.0
71.175,19.944,2.181,0.0,0.0,6.700,18607720.0,47189775.0,0.0,16384.0,1420783.0,270382.0,216694.0,216752.0
71.205,20.094,2.066,0.0,0.0,6.635,18635670.0,47277650.0,0.0,20480.0,1400002.0,270929.0,216787.0,216869.0
70.515,20.094,2.371,0.0,0.0,7.020,18649476.0,47259364.0,0.0,16384.0,1397140.0,272342.0,216727.0,216735.0
70.291,20.962,1.843,0.0,0.0,6.904,18659878.0,47331341.0,0.0,16384.0,1404380.0,269783.0,216966.0,216995.0
63.857,18.403,13.415,0.0,0.0,4.324,17621920.0,44677563.0,0.0,102400.0,1162275.0,290736.0,204855.0,204875.0
65.778,18.538,11.575,0.0,0.0,4.109,18127792.0,45964632.0,0.0,16384.0,1181728.0,293497.0,210858.0,210871.0
67.242,18.436,10.239,0.0,0.0,4.083,18416676.0,46693368.0,0.0,16384.0,1193201.0,299304.0,214182.0,214204.0
65.560,18.501,11.860,0.0,0.0,4.080,18033660.0,45733342.0,0.0,16384.0,1166121.0,289537.0,209736.0,209765.0
67.286,18.122,10.526,0.0,0.0,4.066,18290508.0,46372510.0,0.0,16384.0,1193906.0,296448.0,212630.0,212657.0
66.078,18.839,10.918,0.0,0.0,4.165,18239874.0,46252944.0,0.0,20480.0,1215047.0,300239.0,212037.0,212015.0
66.185,17.708,11.994,0.0,0.0,4.113,18081834.0,45855500.0,0.0,28672.0,1175414.0,300930.0,210299.0,210332.0
65.253,17.593,13.038,0.0,0.0,4.116,17889286.0,45353138.0,0.0,16384.0,1151139.0,295101.0,208034.0,208051.0
66.457,18.310,11.275,0.0,0.0,3.957,18088700.0,45866892.0,0.0,16384.0,1177494.0,294786.0,210289.0,210274.0
66.478,18.222,11.153,0.0,0.0,4.147,18163532.0,46050722.0,0.0,16384.0,1179242.0,298467.0,211106.0,211119.0
70.764,18.877,4.025,0.0,0.0,6.334,18404774.0,46675870.0,0.0,192512.0,1358838.0,279260.0,214164.0,214181.0
69.565,20.300,3.816,0.0,0.0,6.318,18166398.0,46060668.0,0.0,16384.0,1446621.0,281178.0,211198.0,211218.0
69.625,19.844,3.562,0.0,0.0,6.969,18395812.0,46633857.0,0.0,32768.0,1371374.0,280585.0,213844.0,213875.0
69.688,20.312,3.438,0.0,0.0,6.562,18376000.0,46606986.0,0.0,16384.0,1370033.0,279894.0,213774.0,213772.0
70.759,19.494,3.155,0.0,0.0,6.592,18434296.0,46740347.0,0.0,16384.0,1374246.0,277701.0,214319.0,214343.0
69.729,20.617,3.083,0.0,0.0,6.571,18443870.0,46779055.0,0.0,16384.0,1373875.0,277769.0,214455.0,214473.0
68.483,20.274,4.703,0.031,0.0,6.509,17969774.0,45549995.0,0.0,16384.0,1456770.0,280034.0,208932.0,208941.0
69.663,20.006,3.683,0.0,0.0,6.648,18317144.0,46438612.0,0.0,16384.0,1370459.0,278720.0,212989.0,212998.0
70.106,20.075,3.367,0.0,0.0,6.453,18416636.0,46706829.0,0.0,28672.0,1376218.0,280320.0,214158.0,214163.0
69.515,20.261,3.760,0.0,0.0,6.464,18317834.0,46446787.0,0.0,16384.0,1359538.0,279151.0,212963.0,212992.0
